ra,dec,parallax,pmra,pmdec,color,M_G,ruwe,prob,cluster
57.356540141478256,22.312209187153343,7.124079011263999,19.55673405491165,-44.42785716407235,3.243321999999999,11.812555637312066,0.94495887,1.0,0
57.76638978663602,22.404544971048768,7.434510624162738,19.34208998500545,-45.99644636903686,1.9322560000000009,8.215864932063546,1.0405931,1.0,0
56.84367439641738,22.519560464164275,7.412149673861739,20.57447316080448,-45.52042201939867,3.390388999999999,11.937977902314124,1.0717633,1.0,0
56.93624264298835,22.397962763767943,7.551832932850046,21.0570556765474,-46.67305383314692,3.1400650000000017,11.04668686808678,1.0140587,1.0,0
56.669225217102046,22.3675269201564,7.389174547498765,19.235697142782712,-44.28196746663052,3.469829999999998,12.113109628043665,1.039121,1.0,0
56.83519780827225,22.365563362379287,7.3267714619524815,19.471856841625943,-46.254349896532375,3.231310000000001,11.3643232257714,1.0793995,1.0,0
56.93617517454737,22.21209302624348,7.267899589037527,19.74476077219173,-44.90627737374165,3.3575860000000013,12.46668059302302,0.98897254,1.0,0
56.84689444035548,22.24435427602141,7.121282586312011,19.56523367259846,-44.07548166486084,1.887485,8.158845098797695,1.0081398,1.0,0
56.630577272862354,22.30531041998628,7.432473633593599,19.543662369430454,-46.41285271634421,3.2331140000000005,10.971551886186006,1.0838587,1.0,0
56.70921754523774,22.211633483804448,7.066697909247392,20.74025760401136,-44.14092913446135,3.489262,12.027812631364135,0.99503624,1.0,0
56.413086086113154,22.072941790439312,7.595165178454831,20.3006957339678,-45.655047436779554,3.2857709999999987,11.709113116347154,1.0100056,1.0,0
57.60500935965606,22.675354364650342,6.984690129678826,17.90612818737192,-43.82475875731628,3.205044000000001,11.61991371871077,1.002433,1.0,0
57.591906954505056,22.62549947941777,7.159865534412515,18.44298164171357,-42.44434767132344,2.8930480000000003,10.486204330665664,1.0154573,1.0,0
57.96086681799793,22.89551471851388,7.315539042944565,18.2409132166166,-44.87318051720924,2.7890799999999984,10.227495662389495,1.0408431,1.0,0
57.8493130484248,22.841272958150647,7.430605491985016,19.64177766894685,-44.98903735020462,1.83957,8.022108021100156,0.99236435,1.0,0
57.91274273726911,22.750074669732147,7.284987335263736,19.604490971156867,-45.59674750537896,1.164771,6.1623230054923965,1.272211,1.0,0
57.70410557714868,22.66984055724213,7.386205225594046,18.29780707062388,-44.92903716810198,2.469855000000001,9.315931351739174,1.2357466,1.0,0
57.77559689630136,22.633376347393465,7.500111920385244,20.88252027795445,-45.90535315467692,3.1439890000000013,11.501725720987206,0.97746164,1.0,0
58.02330445629013,22.5818520695269,7.516364021774598,18.648030432198013,-45.63048241385099,2.5074879999999986,9.479472025330091,1.0850873,1.0,0
57.65595238915255,22.468747646826063,7.127754129770755,19.89987187064179,-44.34454216975364,2.924442000000001,10.58815655199771,1.0237665,1.0,0
57.39781407380614,22.39046720119339,7.399756837891425,19.47132579352298,-45.00153299664306,3.055594000000001,11.404827243454164,0.9411865,1.0,0
56.63472772160258,25.85702419931459,7.376009369345683,21.48321013118797,-46.60544387627601,3.3127150000000007,11.790441298533548,1.2667929,1.0,0
56.667843836000486,25.73135614781764,7.286429472382369,20.28293361825352,-44.51992939679294,2.7353710000000024,10.135753827933884,1.0549431,1.0,0
57.40139002110188,26.03772788872704,7.402525727526368,20.3860061379901,-44.998275638273896,3.532055999999997,12.072668627286298,1.0504239,1.0,0
57.39710417795447,25.992811633357707,7.548105197674344,20.634656702017,-46.82215032006613,3.090842999999998,11.111193721409292,1.0806928,1.0,0
57.49428606850405,25.896034214215305,7.5491718165493475,21.59427404509217,-46.67945562362612,3.17352,11.592543549383668,1.01036,1.0,0
57.28688342330232,25.89671500101408,7.293267658349723,18.81362173874884,-46.1659037655231,2.494368000000001,9.32253076095312,1.0934405,1.0,0
57.38677013764583,25.796211207355963,7.371013649320316,19.710225185339752,-46.362178155307696,2.9255419999999983,10.882562077039964,1.078974,1.0,0
57.34233213174778,25.793689824375647,6.94028215287807,19.41255011592517,-43.07535022079901,2.982966000000001,10.743090633936468,1.1482606,1.0,0
57.30272250751295,25.701870446427428,7.316276018466569,18.700357787215395,-45.534717517686616,2.9181089999999994,9.956443407911792,1.0931144,1.0,0
56.84292958110824,25.72068541952274,7.012934047920243,20.000409580126423,-44.77693333580872,3.531343,12.80569377330541,0.98691094,1.0,0
56.89244548480664,25.71816482563068,7.673490988631685,20.19878544649288,-46.51248487600978,2.8864399999999986,10.69304893719902,1.0261426,1.0,0
56.88781044276308,25.63831243312497,7.160889198044508,18.80303468296861,-44.15855892729408,3.074710999999999,10.88129176923944,1.0144483,1.0,0
56.83709232128784,25.52563883889348,7.44663752434784,19.303587860106475,-45.56852791313415,0.752835000000001,4.056274072287314,1.1370097,1.0,0
54.48519642738677,23.382232166025776,7.531107380234092,21.58557800289394,-46.1474746940989,2.7755540000000014,10.243709199572692,1.1183434,1.0,0
54.40459134186731,23.182603561563457,6.921899154979081,19.37972594450255,-42.1418869941508,2.982460000000001,10.963306338879576,1.0305912,1.0,0
57.66222912452411,23.21722758953147,7.301312904999704,18.264910026129144,-45.37654930409289,2.5683339999999983,9.709329804800008,0.9832702,1.0,0
57.6160313902337,23.06512486371312,7.249398579166355,18.265411612126584,-44.09683354582957,3.046137,11.270499891762856,1.0051093,1.0,0
57.57335850579678,22.932883365855528,7.173085965990723,18.971190164122525,-42.77271008412554,3.451270000000001,11.841839178387197,1.054534,1.0,0
57.83246207983878,23.067645295503368,7.370749551185829,19.23268388146952,-43.413694043478245,3.311312000000001,11.953542273346514,1.0775449,1.0,0
57.691890731725,22.93047700918125,7.329901757417433,19.432050778551144,-44.96311213605481,1.4772144999999988,6.87396076918284,1.0103427,1.0,0
57.361046520859134,22.848352698939507,7.470198853658967,19.037363240164904,-45.87916701288922,2.8685449999999992,10.755141813559815,1.0277227,1.0,0
57.156918510526815,22.769113512032003,7.232192097987376,19.031578474328004,-44.591028325201925,1.936394,8.142784765702075,1.3086542,1.0,0
56.97574688018189,22.656941491685657,7.334420448765222,21.156998323062908,-46.783284011777134,3.040782000000002,11.198729012268537,1.0449551,1.0,0
57.023886074906926,22.635778085249903,7.267997117214958,19.48222424687009,-45.44550891815411,2.987591000000002,10.679805731885343,1.0750756,1.0,0
56.325703284283655,25.099341098152607,7.43807721394236,20.86351880164022,-46.2940528962849,1.7812099999999995,7.927307412071638,1.0589367,1.0,0
56.306465913388266,25.08756084913728,7.505058121310262,20.585544507614465,-46.24529324895428,1.4643490000000003,7.154104299463128,1.0887399,1.0,0
56.26209890464936,25.08865176265765,7.392752847218599,20.68709891680141,-45.78757340549822,3.172236999999999,11.317836936044152,0.87161964,1.0,0
55.98635194866267,24.99332425780092,7.489878731778486,21.268953201729552,-45.12454657473461,2.465811000000002,9.423276930589594,1.0688877,1.0,0
56.04708125749789,24.87605286456649,7.304577520790359,21.31058632521194,-44.48411389935676,3.250133999999999,11.855775512237685,0.9636664,1.0,0
56.10294132042099,24.86465691386409,7.340436243227127,20.013629175211577,-47.632589144591954,3.022193999999999,10.25058535434632,1.2340636,1.0,0
56.11334731433767,24.8449545392848,7.49971282732213,20.833615795268948,-47.790813365486265,3.190375000000003,12.619621170360425,1.0718635,1.0,0
56.35062955613471,24.88577921413498,7.384165584979173,20.54340289805776,-45.56968459352292,0.6845680000000005,3.911988134453063,1.0151197,1.0,0
56.2865856843926,24.84194865005806,7.377864703423147,20.86138532272807,-45.36497091661168,2.6129960000000025,10.331443433977164,1.1523504,1.0,0
56.169922338576605,24.81833395794688,7.489501972504944,20.238677643478304,-45.445803609583365,0.7056839999999998,4.087735697453216,1.1954098,1.0,0
56.08380493090035,24.7959610969443,7.509212453253538,19.89864206870716,-46.56763611816304,0.8706720000000008,4.851465958562077,1.2359731,1.0,0
56.25481939508828,24.77790782840076,7.4811645664167425,20.69991043384025,-46.87193783784339,2.9898719999999983,10.896850041061114,1.0551254,1.0,0
56.27740714247925,24.678409040272616,7.528401426921119,20.24411977407674,-44.80748682496666,3.40465,12.005822841713872,1.0478622,1.0,0
56.32088462821245,25.26308312257617,7.324419380236703,19.925733136652973,-43.96283417147319,2.699249,9.244276015469572,1.1241428,1.0,0
56.46653993674255,25.16698929532755,7.368127350969552,18.78248471268672,-45.49913875760345,3.124381999999999,11.167813618073012,0.92855597,1.0,0
56.811777082442,25.371626043110563,7.473088690859399,19.5615504543579,-45.93780481345616,1.0868155000000002,5.792933682538884,0.96752083,1.0,0
56.69669194844695,25.347943524190065,7.555849500708871,20.87602236036224,-46.92357841710108,3.194182,10.984104494751756,1.0601027,1.0,0
56.725205994094026,25.24564655686341,7.177210726519302,19.37996475282249,-43.662358221933445,2.4484259999999995,9.318491487620411,1.0530971,1.0,0
55.68488918855788,21.853444783997144,7.60031218737857,20.812982593646595,-46.60686632968775,3.1351370000000003,11.372012157766626,1.0590118,1.0,0
56.614070394987166,25.13533113169354,7.435385667487052,20.86626267854035,-45.53996049628101,0.836983,4.758548499742137,1.0625377,1.0,0
54.04620601476943,23.806258139558725,7.317767257828139,21.5121934352566,-44.74466594862251,3.248901,11.561930962997865,0.99358135,1.0,0
56.58284035514152,24.983531138132165,7.002036665353852,18.492129452413486,-45.93613769366885,3.0228660000000005,10.77149790283856,1.2361132,1.0,0
56.26681313037545,25.25764686690752,7.428143353032573,18.647569844836685,-45.40830146952662,0.8806625000000015,4.901226382198075,1.1489583,1.0,0
56.13412411806881,25.13659429380858,7.662160127462412,21.463357658961304,-48.07332552456981,3.172753,11.846696119171508,0.946606,1.0,0
56.21473010374198,25.08777464661099,7.1556032681894095,19.55084149734169,-45.85813750178682,3.1792479999999994,11.249561268746898,1.0292149,1.0,0
55.77717985381962,22.296885504686884,7.324044381979776,21.336419854613755,-45.52372247340733,3.481064,12.467286836798287,0.87113947,1.0,0
55.654025634157705,25.23250873853018,7.335305240582374,19.838197493850103,-44.48416981759517,3.21762,11.737159953229412,1.056955,1.0,0
55.67556599462249,25.19670128433248,7.529091809216199,20.80471927227085,-47.20535047371144,3.432046000000004,12.114614964646664,0.927768,1.0,0
55.98631467387493,25.26208174501833,7.479300400638658,19.99247462636992,-45.78366194612428,2.3523840000000007,9.19659288347226,1.054227,1.0,0
55.34784133301275,22.031509901246583,7.300314696756316,19.504751573171244,-44.142929038949134,3.3003940000000007,11.205816908902923,0.98250765,1.0,0
56.00959167317704,25.06475519189276,7.472112695373374,20.52584151103505,-44.50217440357429,2.326222,9.072984066785846,1.0198548,1.0,0
55.95194192919897,25.043404964099803,7.201589805683961,19.278146177105445,-46.133960498251554,3.045091,10.280996904114588,1.3087212,1.0,0
55.94994861466845,25.05300565392932,7.482215142708712,20.977326174300583,-46.051783609112135,1.927344999999999,8.28569545846349,1.1381932,1.0,0
55.951482385995824,25.004185022844748,7.435405583801451,19.85967336466963,-45.6027373395702,1.108473,5.790559316208324,1.1137286,1.0,0
55.879802083014745,22.158174613753417,7.407734326818096,19.658834319467623,-45.71134755190139,0.8913320000000002,4.581653991435072,1.0394521,1.0,0
56.69080914397628,25.45824837858355,7.422793427745172,20.648906381777124,-46.51161940726877,2.7008790000000023,10.00553687272253,1.0399888,1.0,0
57.1904090545785,25.70026259761734,7.418253803653885,18.322003904114005,-45.47780664230429,2.7173160000000003,9.92217643967902,1.0659646,1.0,0
58.547946463112645,25.31173412692351,7.44152801463991,19.45661899469809,-45.611562941253766,3.086549,11.13592560527666,0.98098475,1.0,0
58.98515881188635,25.29982950141954,7.160615933777657,18.358723920733823,-45.053509089007406,2.720457000000001,9.795078902835307,1.072395,1.0,0
58.74187604266361,25.24127596267843,7.530544181332642,19.5346127374352,-47.54001042641008,2.728168000000002,10.150881804250885,1.0616418,1.0,0
59.330591983935534,23.46032267502216,7.140164284709472,18.17837245172684,-43.71991150931614,3.10728,11.453302021851442,1.0169874,1.0,0
58.9952426762697,24.960950425971305,7.650775254822233,19.722560164882047,-46.07107457124233,3.111008,10.594767222717373,1.0511391,1.0,0
57.671764133234255,25.65830715785549,7.5531174702120305,20.202756856391737,-47.39138443471077,3.224098000000001,11.905351195674474,1.0171729,1.0,0
57.535148903959175,25.54865892622625,7.746078028052952,20.025605993834706,-47.3334367245468,2.9142599999999987,10.705857337109189,1.0135275,1.0,0
59.119359567338776,23.150822860501343,7.293223370439239,18.388670560532795,-46.78689957669854,2.525246000000001,10.151568574783056,1.2734071,1.0,0
56.27224584037732,25.486232262260643,7.307102820399967,20.48440956570171,-46.50619197847436,2.4520409999999995,9.3836350923701,0.9624008,1.0,0
55.22943355100129,22.34951622282204,7.315890465343226,20.13982097120118,-44.13541902105238,2.496480000000002,9.411354972640588,1.0322741,1.0,0
56.25512663573019,25.351427914366585,7.338951516005683,19.72096734544033,-46.16514955455619,3.117726,11.468764092946472,1.0328075,1.0,0
55.8923330715205,25.590394527610496,7.527230130460904,20.454355060832366,-46.13690498075705,2.780913,10.16310796974322,0.9578586,1.0,0
55.41199497236399,22.27773027977489,7.502620664779662,21.008023379143744,-44.60347297604497,2.993805,10.93244094459412,0.9225882,1.0,0
55.749067726136026,22.42406753171188,7.451832197267993,21.407386970466742,-44.39026726135052,1.7057399999999987,7.722810333763888,1.0982671,1.0,0
55.97003028972173,25.491626639175383,7.232947154619978,20.38386716875307,-45.44393680977453,2.918134000000002,10.781794460325358,1.0233552,1.0,0
56.021340450904624,25.483630341529256,7.428714539269931,20.772845832208723,-45.66424166197637,1.2658900000000006,6.539873350902319,0.98806936,1.0,0
55.97455348593456,25.47487895307199,7.26266420477807,19.00230019109934,-45.79053042339277,2.457305999999999,9.325097823324352,1.1150742,1.0,0
55.89680277271759,25.40846050448473,7.602327314027255,20.19817904330972,-47.36809058359031,2.66452,10.0185728199001,1.0605189,1.0,0
55.90555622605947,25.40878618559989,7.638439452106811,21.29849114188225,-47.28289469076985,2.598542,9.76206920219418,0.9856743,1.0,0
59.04335596743604,23.03979577419769,7.401322942096517,19.15024658812861,-44.76231192792038,2.482433000000002,9.6130687710204,1.043466,1.0,0
57.561546788631134,25.42482323104547,7.443343423871985,19.420070860663905,-45.37822394377018,3.1632490000000004,11.297992285508734,1.0182151,1.0,0
58.73066334275188,22.994346711636823,7.285566950670416,19.488260720361005,-44.632172405991696,3.3475850000000023,11.868756767466948,1.0196499,1.0,0
57.57373154236856,25.37936374386112,7.23941620088313,19.34775319788397,-45.86003924563756,0.6791209999999985,3.823177726733178,1.0734888,1.0,0
57.3346673052609,25.42830173268897,6.971480338793958,18.90808551277509,-43.69680503977185,2.864562999999998,10.429724034469276,1.0176995,1.0,0
57.21025857511874,25.298365964198968,7.319272568279367,19.23823883372948,-45.14388680462774,3.383785,13.229497602504615,1.0521104,1.0,0
57.1514685446018,25.261289868637768,7.418767708082097,19.443260865067547,-45.49184868196514,3.41366,12.672949864653004,0.91953284,1.0,0
57.50781770847946,25.211222315495508,7.3111335986996,18.13843096158596,-46.09848832840133,2.9474579999999992,10.62396659989938,1.0151677,1.0,0
58.60168673714938,22.688898820464534,7.218516929270328,19.38080260263068,-45.07821393358127,3.1977720000000005,11.335345896715992,0.92976254,1.0,0
56.8579741062699,25.440566366115203,7.235428938011102,20.062196487855136,-45.204694104718186,3.334668999999998,10.9525114125133,1.0557957,1.0,0
56.90569654898536,25.33384802905008,7.208952742799342,18.452672337497223,-45.72217892673376,3.0447909999999982,10.750553892905131,1.006535,1.0,0
56.17999120209439,25.875322446353035,7.573754288408809,19.765767321605686,-45.89511551848927,1.096228,5.834330057053712,1.0513775,1.0,0
56.13788197135758,25.752519740211472,7.149068071202813,19.71595980126822,-44.83680822050025,2.9976800000000026,10.730571161513982,1.1406668,1.0,0
56.01189022138177,25.656149201293164,7.323156582407243,19.77308899255324,-46.01907339166954,1.4632459999999998,6.933873601210276,1.196614,1.0,0
56.04490060536961,25.62714909234563,7.319788244552368,19.59944125744274,-46.148501667040016,3.0412750000000024,10.784652587291529,1.0376313,1.0,0
56.10458705678782,25.56760995826113,7.320168724172881,20.873708971453578,-46.7635571412532,3.458316999999999,11.646438456612152,1.1231356,1.0,0
55.61385651221187,22.573392259376448,7.177752139311311,19.000000967207143,-43.14952052865032,2.9178960000000007,10.011705286433628,1.0479097,1.0,0
55.45675204081487,22.49340284922183,7.375999275620265,21.207757057570976,-46.047218658806685,3.379627,12.09876432697262,1.0313549,1.0,0
55.43784879484009,22.46704884658764,7.48747040106267,20.48461814459045,-45.33844201798303,3.3465719999999983,12.104765592892974,0.9308283,1.0,0
56.28772677585699,25.546813749362023,7.490897652344597,19.883603965289023,-45.44641569266047,3.009122,11.099468316869114,0.9686813,1.0,0
55.50707154580541,22.39060459879524,7.5227639640978365,21.50447046062442,-46.90881537959989,2.9702659999999987,10.796489177567292,1.0223658,1.0,0
54.95217494014221,23.76759558130002,7.635748886055412,20.92556520785738,-46.90572433483162,3.227392,11.669621187402209,0.9942107,1.0,0
54.96121741847009,23.76440270472398,7.109772113525601,20.3540356970922,-43.55402799718031,3.308102999999999,12.037442403491005,1.0817424,1.0,0
54.64259896949574,23.71853047856418,7.484155963925398,21.01251130526328,-46.68696199242911,3.266294000000002,11.55406614638893,0.9777166,1.0,0
54.64378947102655,23.67271376809515,7.228431844899335,20.455009282168664,-45.04122743597192,3.078162999999998,11.433600452603308,1.032703,1.0,0
55.2270611799686,22.9069549713295,7.198159429661968,19.80067674453128,-44.30913428211956,3.1545430000000003,11.32948730734416,0.96593577,1.0,0
55.18006539676142,22.83147815980321,7.382203157174722,20.699290987858724,-44.36376785538528,3.113697499999999,11.24088196373052,0.951585,1.0,0
55.14330480576736,23.68240599457382,7.498550540761937,20.545720040636127,-45.62887996372441,0.9111520000000012,5.074665614968575,0.9385416,1.0,0
54.93671006565371,22.654103017730275,7.604703051583063,20.751404188856693,-46.50480943340944,3.083672999999999,11.185990301953812,0.9682968,1.0,0
54.87176771377244,23.49917280959356,7.4248451511728,21.952550134686536,-45.244621881741246,1.832488,8.012831003284674,1.0745244,1.0,0
55.02925859013083,22.64639061215007,7.401384626754442,20.846684754196072,-45.53023058759697,3.1410980000000013,11.494104868592366,0.99503756,1.0,0
54.92139561721088,23.47300154429505,7.2703253135617745,20.794171871057205,-44.54363100183247,3.248084999999998,11.484910219854928,0.96693814,1.0,0
54.91129565075728,23.38883701888097,7.377559616270141,20.47799961878032,-44.508144396680514,2.996485999999999,10.938278638072823,1.0489192,1.0,0
55.33339566545284,22.631451536825736,7.011106189930256,18.66745548131216,-42.98995068857028,2.699822,9.938636724841643,1.0174055,1.0,0
55.355615544447744,22.548726260993725,7.301884780583152,21.13008397958636,-44.50126629460796,2.554926,9.62099787879044,1.0215476,1.0,0
55.10681451622317,24.09987966023466,7.743583699122783,21.32276568267739,-47.15749935643863,3.0651519999999994,11.30587398465148,1.0323466,1.0,0
54.95722061120645,23.057154492976068,7.377781072221634,21.08794984606338,-44.74821299693124,3.087241000000001,11.168628819283992,1.0294747,1.0,0
