ra,dec,parallax,pmra,pmdec,g,bp,rp,ruwe,color,M_G,cluster,prob,is_member,is_pleiades
58.870949393255714,23.772242308625067,7.250917408676775,17.75908308968357,-44.95246810382396,13.494305,14.329623,12.594611,1.1209916,1.735011999999999,7.796269791696272,0,0.9424664974212646,True,True
58.24497934067102,25.43848141011749,7.570511532362098,18.051648108880084,-46.65833667184357,17.481783,19.241093,16.183466,1.0004035,3.057627,11.877409126811184,0,1.0,True,True
59.40037575316987,23.9310102034192,7.174693891962564,17.884139658201775,-44.06644028532122,14.006242,14.995607,13.01508,1.0888538,1.9805270000000004,8.28525888322008,0,0.868953287601471,True,True
58.28042846026789,25.78915388449124,7.4420275178851645,20.009029858336262,-46.614910917999694,17.576826,19.634825,16.255455,1.048844,3.379369999999998,11.935282357750062,0,1.0,True,True
59.38781403425705,23.94626374387572,7.7564569906051215,19.65113593879149,-48.10405501535265,16.605007,18.351845,15.339501,1.0044092,3.012344000000001,11.053323943402177,0,1.0,True,True
59.32027138426084,24.00899009889595,7.602595875652743,19.19173234565891,-46.886966066874,12.35714,12.962699,11.609704,1.0650197,1.352995,6.7619495284967535,0,1.0,True,True
59.07754410450524,23.964214301726617,7.444990183139546,18.991027601357587,-46.59379000993002,14.732029,15.968925,13.63122,1.073541,2.337705,9.091349647169562,0,1.0,True,True
59.38888478791151,24.052986460733216,7.284318379289529,18.76077290795085,-45.312683297975326,11.822466,12.310161,11.174502,1.0724282,1.1356590000000004,6.134410597302239,0,1.0,True,True
58.61658885428691,23.835174746032443,7.622049546859551,19.62306986735035,-47.43860470284522,12.519773,13.333003,11.633076,1.0911793,1.6999269999999989,6.930131837805092,0,0.8105377554893494,True,True
58.60004820565496,23.866179856011417,7.754253502491794,18.98260900484812,-47.24911819179592,18.064146,20.067326,16.740437,1.0725254,3.3268890000000013,12.511845974414571,0,1.0,True,True
58.89344311764004,23.974417285254003,7.097516531348718,18.50662548390964,-43.286668333746405,17.257784,19.148548,15.968283,0.998377,3.180265000000002,11.513316063731754,0,1.0,True,True
58.61721631631697,23.94319560254113,7.347398824127069,19.161216207733634,-45.28122285091688,18.008188,20.096142,16.651821,1.0999233,3.444320999999998,12.338856072106475,0,1.0,True,True
58.590039916938494,24.075488278861247,7.38953573788731,19.32826700251732,-45.65249948875221,9.597126,9.863168,9.166551,0.99219394,0.6966169999999998,3.9402117692357272,0,1.0,True,True
58.7874571658436,24.083901130667407,7.323080413458586,18.337982236034204,-45.31658974362531,15.64664,17.161125,14.443658,1.1166182,2.717466999999999,9.970109015371946,0,1.0,True,True
59.12049699590219,24.03155863771737,7.345629821126317,20.13964775638265,-46.42745767715649,16.53809,18.229343,15.288203,1.0415274,2.9411400000000008,10.868235192675725,0,1.0,True,True
57.989753122470326,25.808514833665072,7.906565387632749,20.46861971429473,-48.88477970439072,16.227058,17.926008,14.971893,0.9931832,2.954115,10.71699733459683,0,0.8986223936080933,True,True
58.16220136420259,25.84024414508696,7.515898557915286,20.317399685234925,-45.71550048962557,16.171669,17.833359,14.916925,1.0450416,2.9164340000000006,10.551573548976574,0,1.0,True,True
59.10811041445935,24.28079460719568,7.185120293680008,18.2714406518312,-45.33992631001985,14.184004,15.221865,13.170077,1.0593263,2.051788,8.466174217566326,0,0.8695663809776306,True,True
58.07697232889908,22.01470944504492,6.66285797161025,17.86528407768666,-41.44995948015068,14.832637,16.016743,13.748334,1.0579791,2.268409000000002,8.950939778780004,0,0.5089506506919861,True,True
58.02785653537796,22.0205235976404,8.012548161643274,20.26129682172177,-48.83380959440387,17.154518,18.962158,15.870787,0.9361239,3.0913709999999988,11.673371264910845,0,0.8349762558937073,True,True
57.824864278483496,26.022656116606907,7.311513112665016,19.310613657171864,-43.88758080502819,17.051666,19.02259,15.740949,1.1489267,3.2816410000000005,11.37170231603366,0,1.0,True,True
57.82803686460933,26.05415071936616,7.274217633056106,18.95464920923878,-46.07317160935349,16.899532,18.701546,15.610303,0.99135786,3.0912430000000004,11.208463451576309,0,1.0,True,True
57.85075265100442,26.053004292026344,7.549094156257301,18.734513286680105,-46.23739946604758,15.409541,16.849098,14.224479,0.99967563,2.624619000000001,9.799015210767852,0,1.0,True,True
57.98934328927283,25.998665776464502,7.337022096802651,19.174378854485525,-46.704154454545126,7.648581,7.7089043,7.5061903,0.8300703,0.2027140000000002,1.976180135175566,0,0.6160348653793335,True,True
58.05557458367478,26.14343846137552,7.360596113610154,18.75034410307632,-46.15502930421356,15.564647,17.046179,14.37185,1.041076,2.6743289999999984,9.89921194014392,0,1.0,True,True
57.84954902450772,22.11318468183651,7.293487191777333,18.72094455267673,-44.61699617699807,12.724305,13.393359,11.939822,0.9994613,1.4535370000000007,7.038981123096512,0,1.0,True,True
58.055037824314425,26.19580073198191,7.886466684738685,20.90351605577904,-48.4933467844087,14.856225,16.162073,13.723164,0.9956856,2.438908999999999,9.340637365213976,0,0.679235577583313,True,True
58.398054567533606,26.118798687539105,7.156593213590406,17.58749587725939,-45.23920402507784,17.003773,19.004307,15.666292,1.0807465,3.3380150000000004,11.277304661370955,0,1.0,True,True
58.99343210356197,24.54973327420377,7.504791433754841,18.608912286604085,-46.92634401642668,12.307622,12.902467,11.57429,1.0008076,1.3281770000000002,6.684315136175581,0,1.0,True,True
58.47018383728589,22.41833148614529,7.449216493422733,19.46628363123858,-45.26295888165422,11.673621,12.242834,10.948159,1.1952622,1.2946749999999998,6.03417398087079,0,1.0,True,True
58.23743741144484,22.43351088238098,7.425312317573574,18.812148988685426,-45.97078665314908,15.189425,16.559381,14.0364685,1.0516557,2.5229124999999986,9.54299862661037,0,1.0,True,True
58.472251631731964,22.510271900178736,7.639202700746432,20.753872670227032,-47.2661626127644,17.923689,19.979448,16.593544,1.0111068,3.385904,12.338929169360622,0,1.0,True,True
58.21556121209022,22.525604769152533,7.41628216270488,18.9984064737152,-46.56403228084043,15.772704,17.341928,14.551169,1.0604233,2.7907589999999995,10.123635223922877,0,1.0,True,True
56.89244333570318,21.746606304672703,7.637128618750358,19.064739272210343,-46.16208362565448,11.985237,12.519923,11.301289,0.88940537,1.2186339999999998,6.399887523618716,0,0.9928951859474182,True,True
56.9207509878919,21.81791678755716,7.718484158889624,20.973294616989108,-46.9808271632548,18.015074,20.051762,16.67526,0.97345626,3.3765019999999986,12.452734085830452,0,1.0,True,True
57.26243407904011,21.91285584411192,7.744726504099485,20.12501362565969,-48.426741461830574,17.505104,19.49168,16.182955,0.9976961,3.308724999999999,11.950134428837876,0,1.0,True,True
57.42386029705321,21.938530141788128,7.693911888971305,18.49628330801652,-45.132133448182365,18.286802,20.309404,16.905266,1.1129355,3.404138,12.717538042195637,0,1.0,True,True
57.07348073664716,22.066808749749143,7.598022917417946,20.28401711880765,-45.30198551821394,16.483202,18.196905,15.235043,0.9693371,2.9618620000000018,10.886704995773124,0,1.0,True,True
57.27164299822128,22.08115223026612,6.829917783687089,17.743395714845406,-43.15550624417972,18.949812,20.984608,17.549097,1.008452,3.4355110000000018,13.121889379091463,0,0.7567437291145325,True,True
57.451898858678085,22.17997112385835,6.972454206976809,18.39352652006261,-42.29558972980456,15.772934,17.267515,14.575137,1.0422074,2.692378,9.989862353146808,0,0.9000645875930786,True,True
56.413086086113154,22.072941790439312,7.595165178454831,20.3006957339678,-45.655047436779554,17.306427,19.28531,15.999539,1.0100056,3.2857709999999987,11.709113116347154,0,1.0,True,True
56.70921754523774,22.211633483804448,7.066697909247392,20.74025760401136,-44.14092913446135,17.78173,19.9296,16.440338,0.99503624,3.489262,12.027812631364135,0,1.0,True,True
56.503952006798364,22.208012264640587,7.883120991931724,21.976459523078464,-50.43296974142709,18.363379,20.586876,16.981606,1.0287414,3.605270000000001,12.846869961322,0,0.5854504108428955,True,True
56.630577272862354,22.30531041998628,7.432473633593599,19.543662369430454,-46.41285271634421,16.615885,18.53238,15.299266,1.0838587,3.2331140000000005,10.971551886186006,0,1.0,True,True
56.99190698106537,22.113993975562888,7.598836153417365,19.983522625878948,-46.49981998998993,19.091862,21.228342,17.685474,1.0772028,3.542868000000002,13.495597401631285,0,0.8807592391967773,True,True
56.84689444035548,22.24435427602141,7.121282586312011,19.56523367259846,-44.07548166486084,13.896054,14.827557,12.940072,1.0081398,1.887485,8.158845098797695,0,1.0,True,True
56.93617517454737,22.21209302624348,7.267899589037527,19.74476077219173,-44.90627737374165,18.159636,20.166971,16.809385,0.98897254,3.3575860000000013,12.46668059302302,0,1.0,True,True
56.83519780827225,22.365563362379287,7.3267714619524815,19.471856841625943,-46.254349896532375,17.03976,18.95881,15.7275,1.0793995,3.231310000000001,11.3643232257714,0,1.0,True,True
56.669225217102046,22.3675269201564,7.389174547498765,19.235697142782712,-44.28196746663052,17.77013,19.902216,16.432386,1.039121,3.469829999999998,12.113109628043665,0,1.0,True,True
56.93624264298835,22.397962763767943,7.551832932850046,21.0570556765474,-46.67305383314692,16.656425,18.509056,15.368991,1.0140587,3.1400650000000017,11.04668686808678,0,1.0,True,True
56.84367439641738,22.519560464164275,7.412149673861739,20.57447316080448,-45.52042201939867,17.588257,19.643534,16.253145,1.0717633,3.390388999999999,11.937977902314124,0,1.0,True,True
57.633191798463365,22.146378224514084,6.946839356563111,18.11400285847659,-41.36257881932376,15.981156,17.554771,14.757266,1.1126527,2.7975049999999992,10.190092280347844,0,0.8156895041465759,True,True
57.59554260676544,22.188131148359005,7.282447165460064,17.154258288519657,-46.26654876678263,13.716136,14.653642,12.751032,1.1132265,1.9026099999999992,8.02752271240832,0,0.8461489081382751,True,True
57.76638978663602,22.404544971048768,7.434510624162738,19.34208998500545,-45.99644636903686,13.859603,14.819051,12.886795,1.0405931,1.9322560000000009,8.215864932063546,0,1.0,True,True
57.356540141478256,22.312209187153343,7.124079011263999,19.55673405491165,-44.42785716407235,17.548912,19.468412,16.22509,0.94495887,3.243321999999999,11.812555637312066,0,1.0,True,True
57.39781407380614,22.39046720119339,7.399756837891425,19.47132579352298,-45.00153299664306,17.05874,18.854296,15.798702,0.9411865,3.055594000000001,11.404827243454164,0,1.0,True,True
57.65595238915255,22.468747646826063,7.127754129770755,19.89987187064179,-44.34454216975364,16.323393,17.992958,15.068516,1.0237665,2.924442000000001,10.58815655199771,0,1.0,True,True
57.7244693872803,22.547865345919984,7.265606256190289,17.873394979928694,-45.12251929683014,12.36464,12.959124,11.627783,1.0412614,1.3313409999999983,6.670999292573427,0,0.9641741514205932,True,True
58.14369484776731,22.50195524647832,6.975558093691786,19.21078592889588,-42.47704975506003,14.958157,16.236689,13.840935,1.059469,2.3957539999999984,9.176051799738596,0,0.8153982162475586,True,True
58.02330445629013,22.5818520695269,7.516364021774598,18.648030432198013,-45.63048241385099,15.099433,16.45612,13.948632,1.0850873,2.5074879999999986,9.479472025330091,0,1.0,True,True
57.77559689630136,22.633376347393465,7.500111920385244,20.88252027795445,-45.90535315467692,17.126387,18.967655,15.823666,0.97746164,3.1439890000000013,11.501725720987206,0,1.0,True,True
57.70410557714868,22.66984055724213,7.386205225594046,18.29780707062388,-44.92903716810198,14.9738245,16.259136,13.789281,1.2357466,2.469855000000001,9.315931351739174,0,1.0,True,True
57.714511443641314,22.6659300235572,7.3085612644205,18.17310135937128,-45.33611629800369,18.432241,20.674685,17.054459,1.0571365,3.620225999999999,12.751400459057171,0,0.9659305214881896,True,True
57.91274273726911,22.750074669732147,7.284987335263736,19.604490971156867,-45.59674750537896,11.850179,12.352765,11.187994,1.272211,1.164771,6.1623230054923965,0,1.0,True,True
57.8493130484248,22.841272958150647,7.430605491985016,19.64177766894685,-44.98903735020462,13.666987,14.567012,12.727442,0.99236435,1.83957,8.022108021100156,0,1.0,True,True
57.96086681799793,22.89551471851388,7.315539042944565,18.2409132166166,-44.87318051720924,15.906264,17.47367,14.68459,1.0408431,2.7890799999999984,10.227495662389495,0,1.0,True,True
57.409171523077866,22.53328562479943,7.295865291844413,18.218374885497603,-44.56881799548171,7.0043597,7.007024,6.964559,1.0065733,0.0424649999999999,1.3197437337093056,0,0.540049135684967,True,True
57.29700152037766,22.60925800573176,7.455976057919426,21.057238451322103,-47.309507094315066,7.7059603,7.7801414,7.545788,1.1223998,0.2343533999999998,2.0684828238687274,0,0.5475131869316101,True,True
57.591906954505056,22.62549947941777,7.159865534412515,18.44298164171357,-42.44434767132344,16.21168,17.86597,14.972922,1.0154573,2.8930480000000003,10.486204330665664,0,1.0,True,True
57.60500935965606,22.675354364650342,6.984690129678826,17.90612818737192,-43.82475875731628,17.399178,19.292608,16.087564,1.002433,3.205044000000001,11.61991371871077,0,1.0,True,True
57.15994091919682,22.56425460132733,7.391322129924882,21.800771220962503,-46.31758698046053,19.837729,21.45681,18.376186,1.1302756,3.0806240000000003,14.18133965095447,0,0.5803920030593872,True,True
57.21023815865205,22.741499471337367,6.987704998321721,20.63035008723161,-40.82419998203805,18.939283,20.803637,17.558857,1.0301303,3.2447799999999987,13.160955809899216,0,0.6353955268859863,True,True
57.023886074906926,22.635778085249903,7.267997117214958,19.48222424687009,-45.44550891815411,16.372732,18.10094,15.113349,1.0750756,2.987591000000002,10.679805731885343,0,1.0,True,True
56.97574688018189,22.656941491685657,7.334420448765222,21.156998323062908,-46.783284011777134,16.8719,18.646664,15.605882,1.0449551,3.040782000000002,11.198729012268537,0,1.0,True,True
57.156918510526815,22.769113512032003,7.232192097987376,19.031578474328004,-44.591028325201925,13.846435,14.764159,12.827765,1.3086542,1.936394,8.142784765702075,0,1.0,True,True
57.361046520859134,22.848352698939507,7.470198853658967,19.037363240164904,-45.87916701288922,16.388481,18.013174,15.144629,1.0277227,2.8685449999999992,10.755141813559815,0,1.0,True,True
57.56434876786031,22.772072869513444,6.831384175411328,20.22238660492383,-44.43593358313666,19.252659,21.049833,17.861631,1.0587934,3.1882020000000004,13.425202546839238,0,0.667040228843689,True,True
57.691890731725,22.93047700918125,7.329901757417433,19.432050778551144,-44.96311213605481,12.54847,13.226937,11.7497225,1.0103427,1.4772144999999988,6.87396076918284,0,1.0,True,True
57.83246207983878,23.067645295503368,7.370749551185829,19.23268388146952,-43.413694043478245,17.615984,19.594332,16.28302,1.0775449,3.311312000000001,11.953542273346514,0,1.0,True,True
57.57335850579678,22.932883365855528,7.173085965990723,18.971190164122525,-42.77271008412554,17.563309,19.70834,16.25707,1.054534,3.451270000000001,11.841839178387197,0,1.0,True,True
57.421773552617374,22.944500325032784,7.353422098732257,19.51293535457157,-44.85613445942927,18.479889,20.8091,17.10793,1.0459642,3.701170000000001,12.812336479585916,0,0.8748474717140198,True,True
57.6160313902337,23.06512486371312,7.249398579166355,18.265411612126584,-44.09683354582957,16.96899,18.734793,15.688656,1.0051093,3.046137,11.270499891762856,0,1.0,True,True
57.66222912452411,23.21722758953147,7.301312904999704,18.264910026129144,-45.37654930409289,15.392325,16.795277,14.226943,0.9832702,2.5683339999999983,9.709329804800008,0,1.0,True,True
54.59755350922265,23.107846178922333,7.41348516289367,21.57072434828168,-45.48614654186306,14.31126,15.404963,13.273613,1.1676027,2.131350000000001,8.661372113567584,0,0.8377545475959778,True,True
54.40459134186731,23.182603561563457,6.921899154979081,19.37972594450255,-42.1418869941508,16.76218,18.480066,15.497606,1.0305912,2.982460000000001,10.963306338879576,0,1.0,True,True
54.31896492165065,23.184364977067364,7.99036369694287,22.168188360545816,-48.66331092667877,16.504719,18.252691,15.242684,0.99770606,3.010006999999998,11.01755173760912,0,0.8184994459152222,True,True
54.48519642738677,23.382232166025776,7.531107380234092,21.58557800289394,-46.1474746940989,15.859415,17.421396,14.645842,1.1183434,2.7755540000000014,10.243709199572692,0,1.0,True,True
56.27740714247925,24.678409040272616,7.528401426921119,20.24411977407674,-44.80748682496666,17.622309,19.673035,16.268385,1.0478622,3.40465,12.005822841713872,0,1.0,True,True
56.25481939508828,24.77790782840076,7.4811645664167425,20.69991043384025,-46.87193783784339,16.527004,18.252249,15.262377,1.0551254,2.9898719999999983,10.896850041061114,0,1.0,True,True
56.103485703428014,24.768212832129016,7.383367795347211,20.0096511843737,-45.86504913512492,14.463644,15.626272,13.390887,1.0521954,2.235385000000001,8.80491651461081,0,0.899158775806427,True,True
56.08380493090035,24.7959610969443,7.509212453253538,19.89864206870716,-46.56763611816304,10.473494,10.826579,9.955907,1.2359731,0.8706720000000008,4.851465958562077,0,1.0,True,True
56.169922338576605,24.81833395794688,7.489501972504944,20.238677643478304,-45.445803609583365,9.715471,9.987203,9.281519,1.1954098,0.7056839999999998,4.087735697453216,0,1.0,True,True
56.2865856843926,24.84194865005806,7.377864703423147,20.86138532272807,-45.36497091661168,15.99179,17.340973,14.727977,1.1523504,2.6129960000000025,10.331443433977164,0,1.0,True,True
56.20917356922093,24.91091026357742,7.4733806175867645,20.0854312978112,-48.023407865786695,12.985639,13.718534,12.1558695,0.82991743,1.5626645000000003,7.353224506696492,0,0.9027576446533204,True,True
56.35062955613471,24.88577921413498,7.384165584979173,20.54340289805776,-45.56968459352292,9.570481,9.832442,9.147874,1.0151197,0.6845680000000005,3.911988134453063,0,1.0,True,True
56.11334731433767,24.8449545392848,7.49971282732213,20.833615795268948,-47.790813365486265,18.244398,19.987055,16.79668,1.0718635,3.190375000000003,12.619621170360425,0,1.0,True,True
56.10294132042099,24.86465691386409,7.340436243227127,20.013629175211577,-47.632589144591954,15.921976,17.668861,14.646667,1.2340636,3.022193999999999,10.25058535434632,0,1.0,True,True
56.04708125749789,24.87605286456649,7.304577520790359,21.31058632521194,-44.48411389935676,17.5378,19.49362,16.243486,0.9636664,3.250133999999999,11.855775512237685,0,1.0,True,True
55.98635194866267,24.99332425780092,7.489878731778486,21.268953201729552,-45.12454657473461,15.050903,16.38284,13.917029,1.0688877,2.465811000000002,9.423276930589594,0,1.0,True,True
56.26209890464936,25.08865176265765,7.392752847218599,20.68709891680141,-45.78757340549822,16.973806,18.847755,15.675518,0.87161964,3.172236999999999,11.317836936044152,0,1.0,True,True
56.306465913388266,25.08756084913728,7.505058121310262,20.585544507614465,-46.24529324895428,12.777334,13.446063,11.981714,1.0887399,1.4643490000000003,7.154104299463128,0,1.0,True,True
56.30933332022195,25.088631638618697,6.7238369311690125,18.962293916845173,-41.36768252342469,13.686684,14.534371,12.777094,1.0770315,1.7572770000000002,7.824769861171909,0,0.5430769324302673,True,True
56.325703284283655,25.099341098152607,7.43807721394236,20.86351880164022,-46.2940528962849,13.570004,14.436668,12.655458,1.0589367,1.7812099999999995,7.927307412071638,0,1.0,True,True
56.21473010374198,25.08777464661099,7.1556032681894095,19.55084149734169,-45.85813750178682,16.97633,18.871391,15.692143,1.0292149,3.1792479999999994,11.249561268746898,0,1.0,True,True
56.13412411806881,25.13659429380858,7.662160127462412,21.463357658961304,-48.07332552456981,17.42494,19.299313,16.12656,0.946606,3.172753,11.846696119171508,0,1.0,True,True
56.15605465286112,25.137584496242773,7.6355811604397665,22.07741608943766,-46.67145895943276,12.7919235,13.489324,11.986783,0.99145377,1.502540999999999,7.206133988669269,0,0.7826547622680664,True,True
56.26681313037545,25.25764686690752,7.428143353032573,18.647569844836685,-45.40830146952662,10.546825,10.9037485,10.023086,1.1489583,0.8806625000000015,4.901226382198075,0,1.0,True,True
56.58284035514152,24.983531138132165,7.002036665353852,18.492129452413486,-45.93613769366885,16.545376,17.677101,14.654235,1.2361132,3.0228660000000005,10.77149790283856,0,1.0,True,True
54.04620601476943,23.806258139558725,7.317767257828139,21.5121934352566,-44.74466594862251,17.240038,19.187365,15.938464,0.99358135,3.248901,11.561930962997865,0,1.0,True,True
56.614070394987166,25.13533113169354,7.435385667487052,20.86626267854035,-45.53996049628101,10.402031,10.737002,9.900019,1.0625377,0.836983,4.758548499742137,0,1.0,True,True
55.64858425129452,21.84143459747364,8.004982704066952,21.508466553453538,-49.78192432501014,14.71056,15.971141,13.59677,1.1243898,2.374371,9.227361989498704,0,0.5282692909240723,True,True
55.68488918855788,21.853444783997144,7.60031218737857,20.812982593646595,-46.60686632968775,16.967855,18.813835,15.678698,1.0590118,3.1351370000000003,11.372012157766626,0,1.0,True,True
56.725205994094026,25.24564655686341,7.177210726519302,19.37996475282249,-43.662358221933445,15.038713,16.35539,13.906964,1.0530971,2.4484259999999995,9.318491487620411,0,1.0,True,True
56.69669194844695,25.347943524190065,7.555849500708871,20.87602236036224,-46.92357841710108,16.592688,18.488428,15.294246,1.0601027,3.194182,10.984104494751756,0,1.0,True,True
56.811777082442,25.371626043110563,7.473088690859399,19.5615504543579,-45.93780481345616,11.425433,11.8841305,10.797315,0.96752083,1.0868155000000002,5.792933682538884,0,1.0,True,True
56.46653993674255,25.16698929532755,7.368127350969552,18.78248471268672,-45.49913875760345,16.831028,18.674034,15.549652,0.92855597,3.124381999999999,11.167813618073012,0,1.0,True,True
56.412758094613054,25.224208945373555,7.282245692610075,19.83239685902144,-45.07769249739836,14.256176,15.339489,13.218296,1.0119166,2.121193,8.567502636615536,0,0.9387598633766174,True,True
56.32088462821245,25.26308312257617,7.324419380236703,19.925733136652973,-43.96283417147319,14.92041,16.426243,13.726994,1.1241428,2.699249,9.244276015469572,0,1.0,True,True
59.41233223813142,24.461969583256792,7.010236347705897,18.65356001281574,-44.74334984223909,18.75317,20.88542,17.337074,1.0625448,3.5483459999999987,12.981833301512433,0,0.9446771144866944,True,True
56.69080914397628,25.45824837858355,7.422793427745172,20.648906381777124,-46.51161940726877,15.6527,17.154627,14.453748,1.0399888,2.7008790000000023,10.00553687272253,0,1.0,True,True
56.496515250865976,25.39839015777669,7.412431557949202,20.318909900230626,-45.41323411860892,8.016677,8.108076,7.830856,1.3044506,0.2772200000000007,2.36648048184998,0,0.6229466199874878,True,True
55.879802083014745,22.158174613753417,7.407734326818096,19.658834319467623,-45.71134755190139,10.233227,10.593171,9.701839,1.0394521,0.8913320000000002,4.581653991435072,0,1.0,True,True
56.51601035672584,25.452796196778696,7.318591468953866,22.57188830405141,-44.96015851641579,13.811097,14.734083,12.862077,1.044891,1.8720060000000007,8.133234525426872,0,0.9715015888214112,True,True
55.951482385995824,25.004185022844748,7.435405583801451,19.85967336466963,-45.6027373395702,11.434036,11.902182,10.793709,1.1137286,1.108473,5.790559316208324,0,1.0,True,True
55.94994861466845,25.05300565392932,7.482215142708712,20.977326174300583,-46.051783609112135,13.9155445,14.873429,12.946084,1.1381932,1.927344999999999,8.28569545846349,0,1.0,True,True
